LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,BILL_AMT_DEV,BILL_AMT1,BILL_AMT2,BILL_AMT3,PAY_AMT_DEV,PAY_AMT1,PAY_AMT2,PAY_AMT3
500000,2,2,1,36,0,0,0,0.348705211,10483,23956,0,0.37423431,23962,0,8500
300000,2,2,1,27,1,0,0,0.577350269,0,5215,0,0.577350269,5215,0,0
30000,1,3,1,55,2,2,2,0.025604137,9720,10613,11339,0.104972776,1200,1200,2000
60000,2,1,2,27,0,0,0,0.079877462,20847,13801,14366,0.161873654,13809,14583,4889
400000,2,2,1,38,0,0,0,0.153232888,3697,3600,1354,0.312617716,1000,1354,5322
180000,2,2,1,34,0,0,0,0.004550455,143301,146333,147042,0.067923561,7000,5000,5000
20000,1,1,2,40,0,0,0,0.068297225,10934,13738,16567,0.288791481,3000,3100,0
200000,2,3,1,49,0,2,2,0.016729078,52439,51040,56205,0.577350269,0,6000,0
100000,1,1,2,27,0,0,0,0.085202552,55734,52557,33415,0.239586505,1631,1286,200
60000,1,2,2,23,0,0,0,0.077580735,49507,33282,34312,0.172053258,1970,2000,618
110000,2,2,2,36,0,0,0,0.0085499,47819,48947,50330,0.037561365,2200,2500,2000
260000,2,3,1,53,1,0,0,0.389315988,0,165,526,0.166829051,165,526,452
50000,2,3,1,46,3,2,2,0.09100238,48522,50955,29516,0.400735147,3754,1,1070
180000,1,2,2,29,1,0,0,0,-2,-2,-2,0,0,0,0
110000,1,2,2,29,1,2,2,0.019990134,58362,56598,51908,0.293972368,2500,0,2000
340000,2,1,2,27,0,0,0,0.01341107,172180,180140,166281,0.290440502,21105,5461,5000
50000,1,2,2,24,0,0,0,0.160664682,1399,2441,3865,0.223120995,1070,1500,3666
230000,2,2,1,28,0,0,0,0.280177729,26361,18826,1100,0.100870755,1710,1100,1000
360000,2,2,2,32,0,0,0,0.003983566,93029,94054,91834,0.06415003,10000,7000,10000
210000,1,2,2,43,1,0,0,0.577350269,0,0,38013,0.5153022,0,38013,3000
220000,2,2,1,41,0,2,2,0.115470054,650,650,325,0.378690351,325,0,950
60000,2,2,1,34,2,2,2,0.020050091,24898,27976,27233,0.288724136,3800,0,3720
340000,1,2,1,55,0,0,0,0.220879079,50396,44665,8300,0.416098713,44665,8321,2190
150000,1,1,1,40,2,2,2,0.005024733,99855,102586,100064,0.308576167,5200,0,8100
200000,2,2,1,37,1,0,2,0.664717041,-179,505,189,0.471989542,1000,0,6900
130000,2,2,2,40,0,0,2,0.04465755,9559,12394,11883,0.459221465,3000,0,500
60000,2,1,2,28,1,2,0,0.016085929,10540,10232,11237,0.344412767,0,1483,673
400000,2,2,1,43,1,0,0,0,0,0,0,0,0,0,0
20000,1,1,2,27,0,0,0,0.012603669,20571,19089,19658,0.103921307,1323,1600,830
190000,2,1,2,28,0,0,0,0.00959087,143464,146943,151905,0.051859555,5795,7408,5645
260000,2,1,2,30,0,0,0,0.003923947,156882,160246,159988,0.083333333,10000,8000,6000
140000,2,2,2,31,0,0,0,0.577350269,390,0,0,0,0,0,0
50000,2,2,1,31,0,0,0,0.011093913,46512,47716,49675,0.232364947,1974,4406,1061
120000,2,1,2,34,0,0,0,0.23316168,882,6531,6313,0.227134919,6900,5037,1100
240000,2,2,2,30,0,0,0,0,92,92,92,0.288675135,92,92,0
50000,1,2,2,36,0,0,0,0.068870006,5916,6172,4123,0.288685852,1212,1200,0
200000,2,1,2,29,0,2,0,0.314301968,2393,183,4847,0.420348413,0,4872,20183
180000,1,1,1,39,0,0,0,0.026507322,274731,281713,242063,0.403400492,11000,145000,26000
180000,2,1,2,26,0,0,0,0.017930138,145403,138232,130553,0.058443224,5440,5051,3835
160000,2,1,2,29,0,0,0,9.58940468,3097,-707,-2697,0.577350269,0,0,5000
100000,2,2,2,26,0,0,0,0.166633085,1370,4192,4159,0.196258807,4210,4159,1000
50000,2,2,2,29,0,0,0,0.011554991,47081,49316,50409,0.08247861,3000,2000,2000
140000,2,2,2,31,0,0,0,0.003084653,138119,137950,140254,0.046079654,6600,6500,5100
30000,2,2,2,26,0,0,0,0.019551841,17893,19012,20123,0.13823707,1411,1522,621
90000,1,1,2,26,0,0,0,0.302140579,39128,20473,1940,0.37008454,1541,4200,0
200000,1,1,1,36,1,0,0,0.410365121,-14386,-13543,3432,0.43312887,10118,47015,0
380000,1,1,2,30,1,0,0,0,0,0,0,0,0,0,0
80000,2,2,2,43,0,0,0,0.051611732,77057,78102,58501,0.03367835,3177,2600,3000
50000,1,3,1,58,2,2,2,0.028184139,15899,18720,18122,0.397131589,3400,0,1000
180000,1,2,1,45,0,0,0,0.011607976,27679,28422,29650,0.098615999,1481,2000,1100
240000,2,2,2,26,0,0,0,0.022373861,141315,128940,124226,0.081491122,6349,5834,3870
380000,1,2,2,34,0,0,0,0.015208764,194314,179206,193992,0.332315966,9010,35000,5000
110000,2,4,2,24,0,0,0,0.013678715,83755,77431,79044,0.006560799,3000,2900,2900
260000,1,1,1,34,0,0,0,0.286264122,49657,291,51058,0.29909324,291,51058,35696
500000,2,2,2,23,4,3,2,0.003288548,507726,509229,499936,0.300462606,10000,0,14000
320000,2,2,2,30,0,0,0,0.002185813,71305,71151,72029,0.001499965,2589,2568,2570
50000,1,2,2,32,4,3,2,0.008112137,45734,44741,43562,0.577350269,0,0,1262
110000,1,1,1,40,1,0,0,0.577350269,0,0,2066,0.577350269,0,2066,0
230000,2,1,2,35,0,0,0,0.166220238,761,300,399,0.138387088,300,399,665
330000,2,2,1,56,1,0,0,0.291322933,-9,1520,1488,0.288697871,1529,1507,0
50000,2,2,1,61,0,0,0,0.011479803,47166,49396,50476,0.164632264,3000,2237,975
10000,1,2,2,24,0,2,2,0.075423206,2887,1923,2989,0.577350269,0,1500,0
300000,1,1,1,40,1,0,0,0,0,0,0,0,0,0,0
20000,2,2,1,32,3,2,0,0.007834597,20631,20010,19703,0.383573508,0,1168,384
180000,1,2,1,36,2,2,0,0.577350269,83538,0,0,0,0,0,0
160000,1,1,2,30,0,0,0,0.437903656,99,2977,15086,0.222715017,2977,15086,9123
90000,2,1,2,34,0,0,0,0.044923181,34302,35089,43449,0.450506046,1640,9000,0
30000,1,3,3,54,0,0,0,0.005664923,22987,22298,22352,0.083333333,2500,2000,1500
180000,1,1,1,46,0,0,0,0.001916321,173267,174590,175233,0.144204478,8100,5299,3305
30000,1,3,1,58,0,0,0,0.017229134,19143,20168,21229,0.102686388,1640,1700,915
30000,1,2,1,43,1,2,0,0.008257317,20518,19901,20905,0.301367282,0,1342,946
140000,2,1,2,28,0,0,0,0.103999753,10833,14446,7609,0.24329778,14000,3855,4991
210000,1,1,2,30,0,0,0,0.08627029,69937,71906,43308,0.089854425,3500,3000,2000
50000,1,2,2,31,0,0,0,0.061606438,20526,15129,15093,0.253528568,2000,3000,327
130000,2,2,2,29,0,0,0,0.043809089,89055,90780,70947,0.099313197,4200,2575,2600
50000,2,2,1,37,2,2,2,0.09573249,1894,3200,3381,0.333333333,1500,400,200
140000,1,3,1,36,0,0,0,0.041306102,100594,78372,91502,0.413728378,3000,30000,4000
170000,2,2,2,28,0,0,0,0.110406821,2948,3848,5646,0.317692254,1105,1903,0
80000,1,2,2,25,0,0,0,0.054110277,22619,31429,27923,0.446901429,10010,1209,579
410000,2,5,1,42,0,0,0,0.003231259,338106,342904,344464,0.084593428,15000,14000,9000
80000,2,1,2,29,1,0,0,0.577350269,0,80000,0,0.577350269,80000,0,0
80000,1,3,1,73,0,0,0,0.014539947,63144,65631,68875,0.042294856,3500,4330,3500
150000,1,2,1,43,0,0,0,0.003679947,153249,154049,156523,0.05540064,7900,6500,5700
260000,1,1,1,30,0,0,0,0.212850528,1131,291,582,0.333333333,291,582,0
350000,1,1,1,38,1,0,0,0,0,0,0,0,0,0,0
280000,2,2,1,39,1,0,0,0.304628298,-1312,35918,37297,0.512531758,38621,2000,1130
310000,1,2,1,44,0,0,0,0.029374674,103797,91989,87720,0.062747953,4400,4013,3011
140000,2,2,2,29,0,0,0,0.026950903,20110,17102,18862,0,3000,3000,3000
360000,1,1,1,51,0,0,0,0.306558856,38000,25000,0,0.577350269,25000,0,0
140000,2,1,2,27,0,0,0,0.002153874,142428,144105,143952,0.088823118,10000,10000,6000
100000,1,1,2,38,0,0,0,0.007856662,40810,42653,42351,0.189981508,2502,1200,860
50000,2,2,2,22,0,0,0,0,0,0,0,0.577350269,0,0,848
210000,2,2,1,30,0,0,0,0.005880303,104701,106134,108423,0.061073847,4002,5000,3500
120000,2,2,2,25,2,2,2,0.017571236,120298,120822,109887,0.336889854,4007,0,8272
240000,1,1,2,29,0,0,0,0.074036184,156362,132280,99174,0.150497707,5233,3289,2072
60000,2,3,3,42,0,0,0,0.074767047,41322,29091,28097,0.072975076,1488,1394,962
150000,1,1,2,41,0,0,0,0.218797055,1464,2084,384,0.449726373,2091,384,0
30000,1,2,1,48,0,0,0,0.007029143,27879,28870,27806,0.088986297,1774,1710,1046
160000,2,1,2,29,2,2,2,0.004672373,160432,163916,159676,0.307681683,7500,0,11558
200000,1,1,1,52,0,0,0,0.059174021,3858,2690,3410,0.295796091,2690,3487,0
120000,2,2,1,25,0,0,0,0.293516917,26476,21393,0,0.577350269,6000,0,0
500000,1,1,1,37,1,2,0,0.028310505,507062,491956,430637,0.284288366,325,15296,12137
320000,2,1,2,27,0,0,0,0.020539802,55607,62893,59001,0.054092692,11404,8232,10450
280000,1,1,2,31,0,0,0,0.01175692,168382,175646,180650,0.074582821,10000,8000,6371
60000,2,1,2,23,1,2,2,0.012772707,29332,28577,30805,0.31605845,0,2709,1600
200000,2,1,1,38,0,0,0,0.577350269,190,0,0,0.577350269,0,0,367
230000,2,1,1,32,1,0,0,0.577350269,0,0,2809,0.313075552,0,2809,4606
230000,2,2,2,27,1,2,0,0.01294462,13668,12647,13135,0.360261726,0,1064,423
480000,2,3,1,41,0,0,0,0.429106321,14867,26665,199960,0.447537377,26734,199982,9033
50000,2,3,1,35,0,0,0,0.429619602,22500,5000,0,0.577350269,5000,0,0
200000,2,1,2,31,0,0,0,0.297889857,7184,14845,1097,0.526898022,17507,1102,0
50000,2,1,2,30,0,0,0,0.025716493,14811,16262,17286,0.083333333,2000,1600,1200
50000,1,2,1,48,0,0,0,0.038158911,44338,43048,35639,0.096816287,3629,3332,2000
260000,2,1,2,36,1,0,0,0,0,0,0,0,0,0,0
30000,1,1,2,24,2,0,0,0.015441104,25265,26354,27710,0.092963831,1500,1800,1007
440000,2,1,2,29,0,0,0,0.0118141,169661,167199,158520,0.041671186,8071,9021,7013
230000,2,2,2,38,0,0,0,0.33158289,10237,2795,1350,0.270027155,2795,1350,371
200000,1,2,1,38,2,2,2,0.005350437,104978,105924,102663,0.295363477,4500,0,3500
490000,2,2,1,30,0,0,0,0.007709802,192586,197967,201666,0.065626687,10000,7143,7306
80000,2,2,1,32,0,0,0,0.577350269,11262,0,0,0,0,0,0
20000,2,3,2,49,2,2,2,0.052476004,9551,12081,13087,0.333333333,3000,1500,0
170000,2,1,2,31,0,0,0,0,199,199,199,0.144337567,199,199,398
70000,1,1,2,27,0,0,0,0.008584073,70119,68536,66601,0.260473754,3600,1646,600
210000,2,2,2,33,0,0,0,0.092425288,212601,177946,119362,0.049275007,6000,4500,5000
90000,2,2,2,25,0,0,0,0.047411836,91894,71732,73241,0.016079213,3200,3300,3000
390000,2,1,2,27,0,0,0,0.002978127,304867,299998,300426,0.046752872,13007,10612,10041
110000,2,1,2,29,0,0,0,0.007830791,48123,49537,50422,0.041239305,2500,2500,2000
580000,2,1,1,36,0,0,0,0.006583329,159760,162189,166127,0.016964298,6422,6565,5951
360000,1,3,1,55,0,0,0,0.138973012,9210,8485,17231,0.321275352,6015,17454,1775
270000,2,2,1,32,1,2,2,0.004010138,234752,233036,229286,0.293972368,10000,8000,0
60000,2,1,2,27,0,0,0,0.577350269,14072,0,0,0.577350269,0,0,300
110000,1,3,1,37,0,0,0,0.001855755,61807,62499,62162,0.008490445,2300,2200,2300
50000,2,1,1,25,0,0,0,0.015697304,51044,50231,46677,0.160424227,2500,3008,1000
80000,2,1,2,23,0,0,0,0.048956418,77024,73281,57806,0.20147312,3212,1600,956
50000,1,2,2,23,0,0,0,0.026243194,350,350,400,0.311865969,350,400,1695
100000,1,1,2,32,0,0,0,0.006735585,83831,85586,87289,0.098563261,4000,4037,6500
30000,2,1,2,26,1,0,0,0.577350269,0,0,945,0.577350269,0,945,0
200000,2,1,2,27,0,0,0,0.004589133,122923,124653,126355,0.067488416,5704,5930,4000
240000,1,1,2,44,0,0,0,0.010871089,246135,231443,234557,0.082583379,12026,9010,7400
220000,1,2,2,34,0,0,0,0.040305881,37304,33304,29254,0.062994079,1600,1500,1100
160000,2,1,2,28,0,0,0,0.084073012,146433,107604,89902,0.070474765,4500,4400,3000
180000,2,1,1,53,0,0,0,0.295369665,46122,1260,29366,0.540616485,1260,29366,54
200000,1,4,1,42,0,0,0,0.032599653,38564,38246,32253,0.226040697,5000,1485,1956
140000,2,3,1,30,0,0,0,0.031319142,96304,98007,82227,0.376214783,4505,12906,0
380000,1,1,1,51,1,0,0,0,0,0,0,0,0,0,0
600000,1,1,1,53,2,2,0,0.004060777,467150,458862,469703,0.29016958,0,18000,16000
260000,1,2,2,37,0,0,0,0.231598632,255691,262736,36638,0.467776866,14000,5022,130000
200000,2,1,2,26,0,0,0,0.568496704,156786,179,1443,0.238098121,179,1443,1443
80000,1,2,2,42,0,0,0,0.15657678,78129,28202,78553,0.510570741,2500,51432,1800
40000,1,2,2,39,0,0,0,0.129440455,40034,36549,17431,0.244231121,2027,1207,301
130000,1,3,2,39,1,2,2,0.011458132,71034,69329,74175,0.577350269,0,6000,0
50000,1,1,2,32,0,0,0,0.010069783,23974,24131,25326,0.064291005,1800,1900,1300
230000,2,2,1,41,0,0,0,0.367078972,819,18163,5473,0.171097486,18163,5654,12887
70000,1,2,1,48,0,0,0,0.077339701,50927,39883,32017,0.20996435,2100,1217,500
180000,2,2,1,38,0,0,0,0.008698354,152510,151651,159019,0.139347436,5657,10372,5000
80000,2,2,1,36,0,0,0,0.21762944,1689,8638,5702,0.163164506,8638,5723,2980
290000,2,2,2,26,0,0,0,0.207016631,20807,99860,100000,0.516789412,80000,3000,3015
230000,2,1,2,28,0,0,0,0.19641584,30141,131255,110503,0.504760986,120093,8034,3013
170000,2,3,3,56,1,0,0,0.577350269,0,0,1991,0.577350269,0,1991,0
230000,1,1,1,59,0,0,0,0.003759643,208459,206331,203813,0.010006909,7536,7277,7100
220000,1,1,2,38,0,0,0,0.001572874,212795,211043,212759,0.033098025,8909,7500,9000
230000,1,2,2,32,0,0,0,0.021788916,28114,28006,25000,0.137693713,1610,1224,655
500000,1,2,1,38,0,0,0,0.035599237,59372,49677,49515,0.355948372,10026,7241,50091
90000,2,1,1,41,0,0,0,0.10720432,6160,3274,6190,0.302116188,3276,6246,307
390000,2,3,2,35,0,0,0,0.008241235,355215,363325,373181,0.098618696,13802,16525,8893
400000,2,2,2,41,0,0,0,0.004455706,366193,372700,375948,0.129143269,14020,13595,6243
180000,1,2,1,34,0,0,0,0.14503985,2927,2790,1140,0.136886357,2790,1140,2144
60000,1,3,1,38,1,2,2,0.009562849,29295,30321,31018,0.047483235,1800,1500,2000
120000,2,2,1,32,0,0,0,0.308179505,4158,2682,0,0.354631318,2682,0,6440
60000,2,2,2,29,0,0,0,0.010473911,27199,28358,28937,0.104866273,1900,1400,1000
50000,1,1,2,44,0,0,0,0.116986923,50893,28527,29241,0.066666667,1800,1500,1200
70000,2,2,1,37,0,0,0,0.01563941,66759,68200,72972,0.352701619,2518,5950,0
500000,2,1,1,38,0,2,0,0.109109696,600,300,501,0.314762758,0,501,300
200000,1,1,2,31,0,0,0,0,0,0,0,0,0,0,0
250000,2,2,1,40,0,0,0,0.168915913,44930,137101,90801,0.546784625,120041,4435,0
140000,1,2,2,26,0,0,2,0.017853046,131367,146193,140202,0.305046926,17000,0,11400
70000,2,2,2,28,0,0,0,0.017536904,41264,41799,37887,0.169646605,2112,1200,758
90000,1,3,1,48,1,2,2,0.014419368,77604,73317,71334,0.185985496,1700,4000,1600
100000,2,2,1,43,0,0,0,0.201906498,2491,1709,574,0.232669962,1709,574,556
190000,1,2,1,31,0,0,0,0.007316344,177554,180633,172914,0.096983246,7600,6303,4137
230000,2,1,1,42,0,0,0,0.122658019,6865,15111,13165,0.290718828,15111,13165,0
320000,1,2,1,39,0,0,0,0.004624162,93768,91523,91579,0.043032841,3317,3506,4218
220000,2,2,1,36,0,0,0,0.22564498,396,1648,792,0.337789793,1648,792,0
260000,2,1,1,34,0,0,0,0.236217051,16426,6088,4663,0.073869296,6277,4663,4140
90000,2,2,2,32,0,0,0,0.577350269,573,0,0,0.577350269,157,0,0
30000,2,2,1,43,2,2,2,0.029557392,28703,26622,24022,0.292900449,1300,2,1608
260000,1,2,2,30,0,0,0,0.167532592,98560,100980,222102,0.370366883,4000,11900,207
170000,2,2,2,28,0,0,0,0.305612317,28304,17616,308,0.516672004,4000,308,0
80000,2,1,1,28,0,0,0,0.026232652,8574,9434,10038,0.205087601,1203,1047,248
50000,1,1,1,41,0,0,0,0.160445692,508,672,226,0.147357182,1000,390,1000
200000,2,3,2,47,0,0,0,0.008291353,203183,202961,194449,0.013977022,7521,7000,7000
20000,1,2,2,23,0,0,2,0.036043926,16440,20417,18333,0.493515121,7403,0,820
250000,2,1,1,49,0,0,0,0.577350269,66,0,0,0.577350269,0,0,120
20000,1,1,1,38,0,0,0,0.044512145,15912,17272,20565,0.260011645,1623,3916,750
30000,2,2,1,38,0,0,0,0.01714122,20344,21705,22537,0.052486388,2000,1500,2000
90000,2,2,1,35,1,2,2,0.041493187,23132,22474,28067,0.577350269,0,6000,0
230000,2,6,2,46,0,0,0,0.006530099,221590,227397,230302,0.037037037,10000,9000,8000
130000,2,1,1,33,0,0,0,0.028611956,19161,20544,22704,0.305505046,2000,3000,0
30000,1,6,1,53,0,0,0,0,0,0,0,0,0,0,0
160000,1,1,2,35,0,0,0,0,396,396,396,0.288675135,396,396,0
500000,2,2,2,43,0,0,0,0.565532053,3959,0,285138,0.56252388,0,285138,4989
180000,2,2,2,28,0,0,0,0.023815786,42238,38741,36696,0.123374978,2500,2000,1128
80000,2,2,1,30,0,0,0,0.094044778,21507,13207,13997,0.240522846,1700,1400,200
120000,1,1,2,26,0,0,0,0.577350269,884,0,0,0.577350269,0,0,10446
130000,1,2,1,31,0,0,0,0,1261,1261,1261,0.022019461,1261,1261,1411
120000,2,2,2,35,0,0,0,0,240,240,240,0,240,240,240
360000,1,1,2,28,0,0,0,0.323348398,20223,52962,3978,0.493325731,53228,3997,1750
50000,1,2,2,23,2,2,2,0.010653376,29509,30741,31438,0.075115652,2000,1500,1300
20000,2,2,2,23,0,0,2,0.01652643,18355,20259,19534,0.439155383,2900,10,577
100000,1,3,1,56,0,0,0,0.092449552,94265,53376,85787,0.535049742,2385,88678,2169
70000,1,3,1,32,0,0,0,0.003904119,68739,67629,69188,0.039050791,3060,3300,2610
50000,1,2,1,47,0,0,0,0.072011554,13917,16695,21320,0.152752523,3000,5000,2000
10000,2,2,2,22,1,2,0,0.036313174,10250,8558,10525,0.449836469,0,2126,390
290000,2,1,1,34,0,0,0,0.015719086,93844,97708,103066,0.055555556,6000,7000,5000
30000,2,1,1,31,0,0,0,0.019363106,16496,17522,18531,0.112331924,1597,1606,819
410000,2,2,2,27,1,0,0,0.290479284,-58,32991,36465,0.216376859,33049,16000,8700
360000,1,1,2,28,0,0,0,0.550990458,1210,820,64644,0.290171052,390,75720,62520
140000,2,2,1,42,0,0,0,0.083284858,111496,112133,69529,0.108643865,6022,3021,5012
210000,2,1,2,32,0,0,0,0.008623075,67374,69489,70937,0.038490018,3200,3200,2600
220000,2,2,2,27,0,0,0,0.45948349,1692,13250,433,0.453214015,13250,433,1831
20000,1,2,2,27,1,2,0,0.00879103,18649,18066,19040,0.310551825,0,1594,1000
620000,2,2,1,45,2,2,0,0.004606842,160837,156839,160440,0.288791481,0,6200,6000
360000,1,1,2,26,1,0,0,0,-8,-8,-8,0,0,0,0
20000,2,2,2,21,0,0,2,0.057867317,18763,14410,13771,0.57567158,14410,0,28
50000,1,2,2,23,0,0,0,0.124506221,34549,18552,19334,0.375264681,2836,1200,13000
50000,1,2,3,30,0,0,0,0.245360654,97538,49187,17518,0.173614153,2454,1588,780
10000,1,2,2,46,0,0,2,0.076686943,4073,6394,6143,0.37142784,2400,0,871
100000,2,3,1,50,2,0,0,0.02441269,53849,55030,61574,0.251040202,2050,7500,2500
50000,1,1,2,26,0,0,0,0.051076814,2411,3059,2333,0.08619298,3068,2440,1807
60000,1,2,2,25,0,0,0,0.274884531,480,1675,3630,0.202861863,1675,2500,578
440000,2,1,2,35,0,0,0,0.03706116,330759,337794,274075,0.046398609,13100,11000,10000
120000,1,2,1,44,0,0,0,0.019016084,92007,87939,82094,0.169727549,5417,2847,2066
50000,2,1,2,52,0,0,0,0.295097063,3257,4166,0,0.577350269,1000,0,0
110000,2,2,1,40,1,2,2,0.008824272,92638,90905,95768,0.289061035,600,7300,3700
200000,2,1,2,38,0,0,0,0.577350269,399,0,0,0,0,0,0
150000,2,1,2,28,1,0,0,0,0,0,0,0,0,0,0
30000,2,2,1,36,2,3,2,0.004420618,28778,28039,28286,0.577350269,0,1000,0
100000,2,1,2,24,0,0,0,0.002282623,30092,30486,30178,0.379847293,1553,5000,87
360000,2,1,1,34,0,0,0,0.159506448,12339,10138,23912,0.068942278,10000,13912,9785
390000,2,1,2,31,0,0,0,0.029050251,50620,43220,44237,0.104972776,5000,3000,3000
220000,2,1,1,41,1,0,0,0,-65,-65,-65,0,0,0,0
160000,2,2,2,25,0,0,0,0,0,0,0,0,0,0,0
230000,2,1,2,28,0,0,0,0.192087967,2403,7357,9752,0.205037592,7357,2566,3000
120000,1,1,2,27,0,0,0,0.025713035,52437,50473,45087,0.000922285,5024,5000,5000
100000,1,3,1,52,0,0,2,0.054380805,4657,6068,6418,0.08247861,1500,1000,1000
190000,2,1,2,41,0,0,0,0.316969378,28204,0,16500,0.577350269,0,16500,0
50000,1,1,1,56,0,0,0,0.100884562,50715,51073,28185,0.141394168,2500,1500,1100
240000,2,1,1,42,1,0,0,0.577350269,0,6370,0,0.577350269,6370,0,0
40000,2,2,2,24,0,0,0,0.009694384,35285,36714,37356,0.061001569,2000,1600,1401
630000,2,2,1,47,0,0,0,0.312739529,37850,68187,1207,0.498528759,38187,1207,2632
160000,2,1,1,33,0,0,0,0.161924743,5233,5393,1824,0.342581538,5401,1829,350
110000,2,2,2,32,0,0,2,0.031066371,65299,74565,78516,0.19857828,11000,5800,3200
20000,1,2,2,29,0,0,0,0.289175002,17208,18419,0,0.577350269,2055,0,0
210000,2,3,1,53,0,0,0,0.007034477,57192,58472,59658,0.027491383,2800,2753,2400
270000,1,1,2,34,0,0,0,0.150047012,5780,12006,15736,0.139288377,12006,5736,6621
360000,2,2,2,52,0,0,0,0.395363556,640,2113,-6,0.345278999,2231,0,1005
60000,2,2,1,42,0,0,0,0.208505173,631,2790,1758,0.239800276,2790,1758,416
360000,1,2,2,38,0,0,0,0.095365125,108351,111201,63146,0.082566945,8005,8004,5000
390000,2,1,2,45,2,2,2,1.863218985,834,155,-1690,0.419051805,1,1693,6940
250000,2,3,2,35,0,0,0,0.205473509,7244,8472,1738,0.206210153,8514,1751,6739
90000,2,1,2,24,0,0,0,0.027278341,13141,14526,15482,0.137483559,1600,1500,3000
360000,1,1,2,28,0,0,0,0.302879426,7071,401,3545,0.303358407,1510,3575,10573
50000,1,3,2,26,0,0,0,0.030017553,35429,30626,30241,0.135671528,1537,1947,800
270000,2,1,1,40,0,0,0,0.393011776,18751,5706,0,0.577350269,1000,0,0
200000,2,1,2,29,1,0,0,0.411833121,55788,8360,4897,0.106278402,8394,4927,5089
50000,2,2,2,23,0,0,0,0.048600879,49809,50364,38429,0.084488915,2040,2766,1690
350000,1,1,2,33,0,0,0,0.289735783,10900,10478,-22,0.577350269,10530,0,0
160000,2,2,2,60,0,0,0,0.216953214,3128,5156,1089,0.43515749,5156,1089,0
80000,2,3,1,49,0,0,0,0.114281882,3367,4641,2290,0.196710159,4641,2290,1459
290000,1,1,1,53,2,0,0,0.001839051,279610,282024,282508,0.047755786,13000,10200,10265
270000,2,1,2,28,0,0,0,0.45346469,475,475,5691,0.449122533,475,5691,34000
80000,1,1,2,31,0,0,0,0.312122328,5994,32223,8308,0.184043676,13647,8314,4082
50000,1,2,2,36,0,0,0,0.039927493,5197,6015,6615,0.044927213,1300,1100,1000
30000,1,2,1,35,0,0,0,0.169629196,7797,2687,8762,0.224014875,2687,8765,3390
30000,1,2,2,28,1,0,0,0.577350269,0,780,0,0.577350269,780,0,0
90000,1,2,2,33,0,0,0,0.047498629,35785,29155,27485,0.218050179,15155,5485,5263
160000,1,1,2,26,0,0,0,0.451963337,1433,3746,30258,0.460679287,3757,30348,1044
80000,2,3,2,53,0,0,0,0.001656441,77766,77954,78512,0.12656108,4000,2374,2007
50000,1,2,2,42,0,0,0,0.006051815,50300,50898,49111,0.058446368,2200,1600,1700
20000,2,1,2,25,0,0,0,0.019297895,14603,15661,16394,0.146617184,1600,1300,600
220000,1,1,1,43,1,0,0,0,0,0,0,0,0,0,0
210000,1,3,2,25,0,0,2,0.148853495,8817,23634,21776,0.357984973,23776,0,9631
130000,2,2,2,29,0,0,0,0.002634166,131575,130931,132969,0.21025734,6700,6000,1291
260000,2,2,1,31,0,0,0,0.316787352,5841,23194,62361,0.233052213,23194,50000,11500
230000,2,1,1,30,0,0,0,0.039854877,30341,25981,24092,0.463159156,5000,5000,65840
160000,1,1,2,34,0,0,0,0.003837076,83255,83912,85161,0.039696061,4000,3924,3200
50000,1,1,1,35,0,0,0,0.272507178,34976,6018,13930,0.21189156,1127,1074,215
80000,1,2,1,32,0,0,0,0.013970386,48747,45955,44989,0.025130486,2145,1844,2009
110000,1,3,2,46,0,0,0,0.006750421,56700,57875,59044,0.031311827,2681,2724,2287
200000,1,1,1,43,0,0,0,0.009771916,144678,140804,136437,0.003003434,5090,5014,5009
360000,1,2,2,29,0,0,0,0.0051677,268112,263368,259969,0.049321508,9429,8738,7017
210000,2,3,2,31,1,0,0,0,0,0,0,0,0,0,0
80000,2,2,2,24,2,0,0,0.051143544,79243,75254,58683,0.096893438,3249,3000,5000
300000,2,2,1,36,0,0,2,0.334279116,-475,5191,4606,0.577350269,10000,0,0
310000,2,2,1,43,0,0,0,0.011976337,23396,24182,25135,0.084439787,1426,1379,867
30000,1,3,1,59,0,0,0,0,390,390,390,0,390,390,390
170000,1,1,1,53,0,0,0,0.009595338,17862,17927,18800,0.136449941,1323,1196,544
140000,2,2,2,28,2,2,2,0.014692177,26450,28823,28171,0.391828213,3007,0,924
180000,2,2,2,31,1,0,0,0,0,0,0,0,0,0,0
50000,1,1,2,34,1,2,2,0.014972761,22746,22099,24121,0.577350269,0,2700,0
50000,2,2,1,36,0,0,0,0.05641086,9214,10359,7350,0.246640828,1351,1500,150
110000,2,1,2,24,0,0,0,0.024705689,40882,35428,39680,0.144337567,2000,5000,5000
450000,2,3,1,36,0,0,0,0.129510221,3996,9120,8528,0.289161975,9120,8528,0
200000,2,2,1,34,0,0,0,0,390,390,390,0.073621846,390,390,561
220000,1,1,2,43,0,0,0,0.144784341,44177,25736,19292,0.302761506,1006,32906,18900
360000,2,1,2,29,0,0,0,0.577350269,3280,0,0,0,0,0,0
